日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20210430,3776,ブロードバンドタワー,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3777,ＦＨＴホールディングス,JASDAQ(グロース・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3778,さくらインターネット,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3779,ジェイ・エスコムホールディングス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3782,ディー・ディー・エス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3784,ヴィンクス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3787,テクノマセマティカル,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3788,ＧＭＯグローバルサイン・ホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,3791,ＩＧポート,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3793,ドリコム,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3796,いい生活,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3798,ＵＬＳグループ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3799,キーウェアソリューションズ,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3800,ユニリタ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3802,エコミック,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3803,イメージ情報開発,JASDAQ(グロース・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3804,システム　ディ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3807,フィスコ,JASDAQ(グロース・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3810,サイバーステップ,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3814,アルファクス・フード・システム,JASDAQ(グロース・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3815,メディア工房,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3816,大和コンピューター,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3817,ＳＲＡホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3823,アクロディア,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3825,リミックスポイント,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3826,システムインテグレータ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3834,朝日ネット,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3835,ｅＢＡＳＥ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3836,アバント,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3837,アドソル日進,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3839,ＯＤＫソリューションズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3840,パス,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3841,ジーダット,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3842,ネクストジェン,JASDAQ(グロース・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3843,フリービット,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3844,コムチュア,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,3845,アイフリークモバイル,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3847,パシフィックシステム,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3848,データ・アプリケーション,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3850,エヌ・ティ・ティ・データ・イントラマート,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3851,日本一ソフトウェア,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3852,サイバーコム,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3853,アステリア,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3854,アイル,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3856,Ａｂａｌａｎｃｅ,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,,
20210430,3857,ラック,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3858,ユビキタスＡＩコーポレーション,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3861,王子ホールディングス,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,4,TOPIX Mid400
20210430,3863,日本製紙,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,4,TOPIX Mid400
20210430,3864,三菱製紙,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20210430,3865,北越コーポレーション,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,6,TOPIX Small 1
20210430,3877,中越パルプ工業,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20210430,3878,巴川製紙所,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20210430,3880,大王製紙,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,6,TOPIX Small 1
20210430,3891,ニッポン高度紙工業,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,,
20210430,3892,岡山製紙,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,,
20210430,3895,ハビックス,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,,
20210430,3896,阿波製紙,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20210430,3900,クラウドワークス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3901,マークラインズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3902,メディカル・データ・ビジョン,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,3903,ｇｕｍｉ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,3904,カヤック,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3905,データセクション,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3906,ＡＬＢＥＲＴ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3907,シリコンスタジオ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3908,コラボス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3909,ショーケース,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3910,エムケイシステム,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3911,Ａｉｍｉｎｇ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3912,モバイルファクトリー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3913,ｓＭｅｄｉｏ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3914,ＪＩＧＳＡＷ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3915,テラスカイ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,3916,デジタル・インフォメーション・テクノロジー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3917,アイリッジ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3918,ＰＣＩホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3919,パイプドＨＤ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3920,アイビーシー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3921,ネオジャパン,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3922,ＰＲ　ＴＩＭＥＳ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3923,ラクス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3924,ランドコンピュータ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3925,ダブルスタンダード,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3926,オープンドア,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3927,フーバーブレイン,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3928,マイネット,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3929,ソーシャルワイヤー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3930,はてな,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3931,バリューゴルフ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3932,アカツキ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,3933,チエル,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3934,ベネフィットジャパン,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3935,エディア,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3936,グローバルウェイ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3937,Ｕｂｉｃｏｍホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3939,カナミックネットワーク,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3940,ノムラシステムコーポレーション,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3941,レンゴー,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,4,TOPIX Mid400
20210430,3944,古林紙工,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,,
20210430,3945,スーパーバッグ,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,,
20210430,3946,トーモク,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20210430,3947,ダイナパック,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,,
20210430,3948,光ビジネスフォーム,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,,
20210430,3950,ザ・パック,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20210430,3951,朝日印刷,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,,
20210430,3953,大村紙業,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,,
20210430,3954,昭和パックス,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,,
20210430,3955,イムラ封筒,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,,
20210430,3956,国際チャート,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,,
20210430,3960,バリューデザイン,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3961,シルバーエッグ・テクノロジー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3962,チェンジ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,3963,シンクロ・フード,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3964,オークネット,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3965,キャピタル・アセット・プランニング,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3966,ユーザベース,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3967,エルテス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3968,セグエグループ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3969,エイトレッド,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3970,イノベーション,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3974,ティビィシィ・スキヤツト,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3975,ＡＯＩ　ＴＹＯ　Ｈｏｌｄｉｎｇｓ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3976,シャノン,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3978,マクロミル,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210430,3979,うるる,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3981,ビーグリー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3983,オロ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3984,ユーザーローカル,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3985,テモナ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3986,ビーブレイクシステムズ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3987,エコモット,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3988,ＳＹＳホールディングス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3989,シェアリングテクノロジー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3990,ＵＵＵＭ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3991,ウォンテッドリー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3992,ニーズウェル,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3994,マネーフォワード,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3995,ＳＫＩＹＡＫＩ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3996,サインポスト,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210430,3997,トレードワークス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3998,すららネット,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,3999,ナレッジスイート,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4004,昭和電工,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4005,住友化学,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4008,住友精化,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4011,ヘッドウォータース,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4012,アクシス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4013,勤次郎,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4014,カラダノート,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4015,アララ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4016,ＭＩＴホールディングス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4017,クリーマ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4018,Ｇｅｏｌｏｃａｔｉｏｎ　Ｔｅｃｈｎｏｌｏｇｙ,PRO Market,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4019,スタメン,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4020,ビートレンド,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4021,日産化学,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4022,ラサ工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4023,クレハ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4025,多木化学,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4026,神島化学工業,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,,
20210430,4027,テイカ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4028,石原産業,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4031,片倉コープアグリ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4041,日本曹達,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4042,東ソー,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4043,トクヤマ,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4044,セントラル硝子,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4045,東亞合成,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4046,大阪ソーダ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4047,関東電化工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4051,ＧＭＯフィナンシャルゲート,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4052,フィーチャ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4054,日本情報クリエイト,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4055,ティアンドエス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4056,ニューラルポケット,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4057,インターファクトリー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4058,トヨクモ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4059,まぐまぐ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4060,ｒａｋｕｍｏ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4061,デンカ,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4062,イビデン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210430,4063,信越化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,1,TOPIX Core30
20210430,4064,日本カーバイド工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4078,堺化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4080,田中化学研究所,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,,
20210430,4082,第一稀元素化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4088,エア・ウォーター,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4091,日本酸素ホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4092,日本化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4093,東邦アセチレン,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4094,日本化学産業,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4095,日本パーカライジング,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4097,高圧ガス工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4098,チタン工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4099,四国化成工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4100,戸田工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4102,丸尾カルシウム,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4107,伊勢化学工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4109,ステラ　ケミファ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4112,保土谷化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4113,田岡化学工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4114,日本触媒,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4115,本州化学工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4116,大日精化工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210430,4118,カネカ,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4119,日本ピグメント,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4120,スガイ化学工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,,
20210430,4124,大阪油化工業,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,,
20210430,4151,協和キリン,市場第一部（内国株）,3250,医薬品,5,医薬品 ,4,TOPIX Mid400
20210430,4165,プレイド,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4166,かっこ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4167,ココペリ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4168,ヤプリ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4169,ＥＮＥＣＨＡＮＧＥ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4171,グローバルインフォメーション,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4172,東和ハイシステム,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4173,ＷＡＣＵＬ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4174,アピリッツ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4175,ｃｏｌｙ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4176,ココナラ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4177,ｉ‐ｐｌｕｇ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4178,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4179,ジーネクスト,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4182,三菱瓦斯化学,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4183,三井化学,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4185,ＪＳＲ,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4186,東京応化工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4187,大阪有機化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4188,三菱ケミカルホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,2,TOPIX Large70
20210430,4189,ＫＨネオケム,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210430,4192,スパイダープラス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4193,ファブリカコミュニケーションズ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4194,ビジョナル,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4196,ネオマーケティング,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,,
20210430,4202,ダイセル,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4203,住友ベークライト,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210430,4204,積水化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
